page,name,brand,link,price,cpu,cpu_brand,ram_capacity,ram_brand,hard_drive_type,hard_drive_capacity,card,screen_size,screen_type
laptopworld,"Laptop Gaming HP Victus 15-fa0033dx (Core i5-12450H, 8GB, 512GB, RTX 3050 4GB, 15.6inch FHD 144Hz)",Laptop Gaming,/laptop-gaming-hp-victus-15-fa0033dx,18990000.0,Intel Core i512450H ,Intel,8,DDR4,SSD,512GB,NVIDIA GeForce RTX 3050 4GB GDDR6,15.6,HD
laptopworld,"Laptop Asus ROG Zephyrus G16 GU605MI-G16.U94070 (Ultra 9 185H, Ram 16GB, 1TB SSD, RTX™ 4070, 16 inch WQXGA OLED, Win 11, Xám)",Laptop Asus,/laptop-asus-rog-zephyrus-g16-gu605mi-g16-u94070,47990000.0,Intel Core Ultra 9 185H ,Intel,16,DDR5,SSD,1TB,NVIDIA GeForce RTX 4070 8GB GDDR6,16,OLED
laptopworld,"Laptop Lenovo LOQ 15IAX9 (Core i5-12450HX, Ram 12GB, 512GB SSD, RTX 3050, 15.6 inch FHD, Win 11, Xám)",Laptop Lenovo,/laptop-lenovo-loq-15iax9-core-i5-12450hx-ram-12gb-512gb-ssd-rtx-3050-15-6-inch-fhd-win-11-xam,20990000.0,Intel Core i512450HX ,Intel,12,DDR5,SSD,512GB,NVIDIA GeForce RTX 3050 6GB GDDR6,15.6,HD
laptopworld,Laptop Acer Predator Triton Neo 16 PTN16-51-78JQ NH.QPNSV.004 (Ultra 7 155H | 32GB | 2TB | RTX 4060 | 16 inch WQXGA 240Hz | Win 11 | Bạc),Laptop Acer,/laptop-acer-predator-triton-neo-16-ptn16-51-78jq-nh-qpnsv-004,52490000.0,Intel Core  Ultra 7 155H ,Intel,32,DDR5,,2TB,NVIDIA GeForce RTX 4060 8GB GDDR6,16 ,IPS
laptopworld,"Laptop Lenovo Legion 5 Pro 2024 R9000P ARX8 (Ryzen 9-7945HX, Ram 16GB, 1TB SSD, RTX 4060 8GB, 16inch WQXGA 240Hz, Win 11, Xám)",Laptop Lenovo,/laptop-lenovo-legion-5-pro-2024-r9000p-arx8,38990000.0,AMD Ryzen 97945HX ,AMD,16,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,16.0 ,IPS
laptopworld,Laptop Asus TUF Gaming A15 FA506NCR-HN047W (Ryzen™ 7-7435HS | 16GB | 512GB | RTX™ 3050 4GB | 15.6inch FHD 144Hz | Win 11 | Đen),Laptop Asus,/laptop-asus-tuf-gaming-a15-fa506ncr-hn047w,23490000.0,AMD Ryzen 77435HS ,AMD,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 3050 4GB GDDR6,15.6,HD
laptopworld,"Laptop Lenovo LOQ 15ARP9 (Ryzen™ 7-7435HS, Ram 16GB, 512GB SSD, RTX™ 4050, 15.6 inch FHD 144Hz , Win 11, Xám)",Laptop Lenovo,/laptop-lenovo-loq-15arp9-ryzen-7-7435hs-ram-16gb-512gb-ssd-rtx-4050-15-6-inch-fhd-144hz-win-11-xam,24990000.0,AMD Ryzen 77435HS ,AMD,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,15.6,HD
laptopworld,Laptop Acer Gaming Nitro V 16 ProPanel ANV16-41-R4KD NH.QP0SV.004 (Ryzen 7-8845HS | 16GB | 512GB | RTX 4060 | 16 inch 2K+ 165Hz | Win 11 | Đen),Laptop Acer,/laptop-acer-gaming-nitro-v-16-propanel-anv16-41-r4kd-nh-qp0sv-004,36990000.0,AMD Ryzen 78845HS ,AMD,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,16 ,2K
laptopworld,Laptop Acer Nitro V ANV15-51-78BG NH.QQESV.00A (Core™ i7-13620H | 16GB | 512GB | RTX 4060 | 15.6 inch FHD 180Hz | Win 11 | Đen),Laptop Acer,/laptop-acer-nitro-v-anv15-51-78bg-nh-qqesv-00a,34990000.0,Intel Core i713620H ,Intel,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,15.6 ,HD
laptopworld,Laptop Gigabyte AORUS 16X ASG-53VNC54SH (Core i7-14650HX | 16GB | 1TB | RTX 4070 | 16 inch WQXGA 165Hz | Win 11 | Xám),Laptop Gigabyte,/laptop-gigabyte-aorus-16x-asg-53vnc54sh,46990000.0,Intel Core i714650HX ,Intel,16,DDR5,SSD,1TB,NVIDIA GeForce RTX 4070 8GB GDDR6,16.0,
laptopworld,Laptop Gigabyte AORUS 16X 9KG-43VNC54SH (Core i7-13650HX | 16GB | 1TB | RTX 4060 | 16 inch WQXGA | Win 11 | Xám),Laptop Gigabyte,/laptop-gigabyte-aorus-16x-9kg-43vnc54sh,36990000.0,Intel Core i713650HX ,Intel,16,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GBGDDR6,16.0,
laptopworld,"Laptop Lenovo Legion 5 R7000 (Ryzen 7-8745H, Ram 16GB, SSD 512GB, RTX 4060, 15,6inch FHD 144Hz, Win 11, Xám)",Laptop Lenovo,/laptop-lenovo-legion-5-r7000-ryzen-7-8745h-ram-16gb-ssd-512gb-rtx-4060-15-6inch-fhd-144hz-win-11-xam,30990000.0,AMD Ryzen 78745H ,AMD,16,DDR5,SSD,512GB,NVIDIAGeForce RTX 4060 8GB GDDR6,15.6,HD
laptopworld,Laptop Acer Predator Helios Neo PHN16-72-78DQ NH.QNMSV.00U (Core i7-14650HX | 16GB | 1TB |  RTX 4060 | 16inch WQXGA 240Hz | Win 11 | Đen),Laptop Acer,/laptop-acer-predator-helios-neo-phn16-72-78dq-nh-qnmsv-00u,46990000.0,Intel Core i714650HX ,Intel,16,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,16 ,IPS
laptopworld,Laptop Asus ROG Strix Scar 16 G634JYR-RA132W (Core i9-14900HX | 32GB | 2TB | RTX 4090 | 16 inch WQXGA 240Hz | Win 11 | Đen),Laptop Asus,/laptop-asus-rog-strix-scar-16-g634jyr-ra132w,120000000.0,Intel Core i914900HX ,Intel,32,DDR5,SSD,2TB,NVIDIA GeForce RTX 4090 16GB GDDR6,16,HD
laptopworld,"Laptop Lenovo Legion Pro 7 16IRX9H (Core™ i9-14900HX, Ram 32GB, 2TB SSD, RTX™ 4080, 16inch WQXGA 240Hz, Win 11, Đen)",Laptop Lenovo,/laptop-lenovo-legion-pro-7-16irx9h-core-i9-14900hx-ram-32gb-2tb-ssd-rtx-4080-16inch-wqxga-240hz-win-11-den,69990000.0,Intel Core i914900HX ,Intel,32,DDR5,SSD,2TB,NVIDIA GeForce RTX 4080 12GB GDDR6,16.0,IPS
laptopworld,"Laptop Lenovo Legion 5 16IRX9 (Core i9-14900HX, Ram 16GB, SSD 512GB, RTX 4070, 16inch WQXGA, Win 11, Xám)",Laptop Lenovo,/laptop-lenovo-legion-5-16irx9-core-i9-14900hx-ram-16gb-ssd-512gb-rtx-4070-16inch-wqxga-win-11-xam,47990000.0,Intel Core i914900HX ,Intel,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 4070 8GB GDDR6,16.0,IPS
laptopworld,Laptop Lenovo LOQ 15IRX9 83DV00UFVN (Core™ i7-13650HX | 24GB | 512GB | RTX™ 4060 8GB | 15.6 inch FHD 144Hz | Win 11 | Xám),Laptop Lenovo,/laptop-lenovo-loq-15irx9-83dv00ufvn,35990000.0,Intel Core i713650HX ,Intel,24,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,15.6,HD
laptopworld,Laptop Lenovo LOQ 15ARP9 83JC007HVN (Ryzen™ 5-7235HS | 12GB | 512GB | RTX™ 3050 | 15.6 inch FHD 144Hz | Win 11 | Xám),Laptop Lenovo,/laptop-lenovo-loq-15arp9-83jc007hvn,23990000.0,AMD Ryzen 57235HS ,AMD,12,DDR5,SSD,512GB,NVIDIA GeForce RTX 3050 6GB GDDR6,15.6,HD
laptopworld,"Laptop Dell Gaming G15 5530 (Core i7-13650HX, Ram 16GB, 1TB SSD, RTX 4060 8GB, 15.6 inch FHD 120Hz, Win 11, Xám)",Laptop Dell,/laptop-dell-gaming-g15-5530-core-i7-13650hx-ram-16gb-1tb-ssd-rtx-4060-8gb-15-6-inch-fhd-120hz-win-11-xam,30990000.0,Intel Core i713650HX ,Intel,16,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,15.6 ,HD
laptopworld,"Laptop Lenovo LOQ 15ARP9 (Ryzen™ 7-7435HS, Ram 16GB, 512GB SSD, RTX™ 4060, 15.6 inch FHD 144Hz , Win 11, Xám)",Laptop Lenovo,/laptop-lenovo-loq-15arp9-ryzen-7-7435hs-ram-16gb-512gb-ssd-rtx-4060-15-6-inch-fhd-144hz-win-11-xam,27990000.0,AMD Ryzen 77435HS ,AMD,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,15.6,HD
laptopworld,Laptop Asus TUF Gaming A15 FA507NUR-LP101W (Ryzen™ 7-7435HS | 16GB | 512GB | RTX 4050 | 15.6inch FHD 144Hz | Win 11 | Xám),Laptop Asus,/laptop-asus-tuf-gaming-a15-fa507nur-lp101w,28490000.0,AMD Ryzen 77435HS ,AMD,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,15.6 ,HD
laptopworld,Laptop Asus ROG Zephyrus G16 GA605WI-QR090WS (Ryzen™ AI 9 HX 370 | 32GB | 1TB | RTX 4070 | 16inch WQXGA 240Hz | Win 11 | Xám),Laptop Asus,/laptop-asus-rog-zephyrus-g16-ga605wi-qr090ws,81990000.0,AMD Ryzen AI 9 HX 370 ,AMD,32,DDR5,SSD,1TB,NVIDIA GeForce RTX 4070 8GB GDDR6,16,OLED
laptopworld,Laptop ASUS TUF Gaming A14 FA401WV-RG061WS (Ryzen™ AI 9 HX 370 | 32GB | 1TB | RTX 4060 | 14inch 2.5K 165Hz | Win 11 | Office | Xám),Laptop ASUS,/laptop-asus-tuf-gaming-a14-fa401wv-rg061ws,46990000.0,AMD Ryzen AI 9 HX 370 ,AMD,32,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,14,IPS
laptopworld,Laptop ASUS TUF Gaming A14 FA401WV-RG062WS (Ryzen™ AI 9 HX 370 | 16GB | 1TB | RTX 4060 | 14inch 2.5K 165Hz | Win 11 | Office | Xám),Laptop ASUS,/laptop-asus-tuf-gaming-a14-fa401wv-rg062ws,44990000.0,AMD Ryzen AI 9 HX 370 ,AMD,16,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,14,IPS
laptopworld,"Laptop Asus TUF Gaming A16 Advantage Edition FA617NT-A16.R77700 (Ryzen™ 7-7735HS , Ram 16GB, 512GB SSD, Radeon™ RX7700S, 16.0inch WUXGA 165Hz, Win 11, Đen)",Laptop Asus,/laptop-asus-tuf-gaming-a16-advantage-edition-fa617nt-a16-r77700,24990000.0,AMD Ryzen 77735HS ,AMD,16,DDR5,SSD,512GB,AMD Radeon RX7700S 8GB GDDR6,16.0,
laptopworld,Laptop MSI Stealth 18 Mercedes AMG A1VHG 080VN (Ultra 9 185H | 64GB | 2TB | RTX 4080 | 18 inch UHD+ | Win 11 | Đen),Laptop MSI,/laptop-msi-stealth-18-mercedes-amg-a1vhg-080vn,102990000.0,Intel Core Ultra 9 185H ,Intel,64,DDR5,SSD,2TB,Nvidia Geforce RTX 4080 12GB GDDR6,18,HD
laptopworld,"Laptop Lenovo LOQ 15AHP9 (Ryzen™ 7-8845HS, Ram 16GB, 1TB SSD , RTX™ 4060, 15.6 inch FHD 144Hz, Win 11, Xám)",Laptop Lenovo,/laptop-lenovo-loq-15ahp9-ryzen-7-8845hs-ram-16gb-1tb-ssd-rtx-4060-15-6-inch-fhd-144hz-win-11-xam,31990000.0,AMD Ryzen 78845HS ,AMD,16,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,15.6,HD
laptopworld,"Laptop Lenovo Legion Y7000 IRX9 (Core i7-13650HX, Ram 24GB, SSD 512GB, RTX 4060, 15.6inch FHD, Win 11, Xám)",Laptop Lenovo,/laptop-lenovo-legion-y7000-irx9-core-i7-13650hx-ram-24gb-ssd-512gb-rtx-4060-15-6inch-fhd-win-11-xam,33990000.0,Intel Core i713650HX ,Intel,24,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,15.6,HD
laptopworld,Laptop Lenovo Legion 5 15IRX9 83JJ000FVN (Core™ i7-13650HX | 24GB | 512GB | RTX™ 4060 8GB | 15.6inch FHD 144Hz | Win 11 | Xám),Laptop Lenovo,/laptop-lenovo-legion-5-15irx9-83jj000fvn,37990000.0,Intel Core i713650HX ,Intel,24,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,15.6,HD
laptopworld,Laptop Asus TUF Gaming F15 FX507VV-LP304W (Core i7-13620H | 16GB | 1TB | RTX 4060 | 15.6 inch FHD 144Hz | Win 11 | Xám),Laptop Asus,/laptop-asus-tuf-gaming-f15-fx507vv-lp304w,32990000.0,Intel Core i713620H ,Intel,16,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6 140W TGP,15.6,HD
laptopworld,Laptop Asus TUF Gaming A15 FA506NFR-HN075W (Ryzen™ 7-7435HS | 16GB | 512GB | RTX™ 2050 4GB | 15.6inch FHD 144Hz | Win 11 | Đen),Laptop Asus,/laptop-asus-tuf-gaming-a15-fa506nfr-hn075w,22990000.0,AMD Ryzen 77435HS ,AMD,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 2050 4GB GDDR6,15.6,HD
laptopworld,Laptop ASUS Gaming Vivobook K3605ZU-RP296W (Core™ i5-12500H | 16GB | 512GB | RTX 4050 | 16inch FHD+ 144Hz | Win 11 | Đen),Laptop ASUS,/laptop-asus-gaming-vivobook-k3605zu-rp296w,28490000.0,Intel Core i512500H ,Intel,16,DDR4,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,16,HD
laptopworld,Laptop ASUS Gaming Vivobook K3605ZC-RP564W (Core™ i5-12500H | 16GB | 512GB | RTX 3050 | 16inch FHD+ 144Hz | Win 11 | Đen),Laptop ASUS,/laptop-asus-gaming-vivobook-k3605zc-rp564w,24990000.0,Intel Core i512500H ,Intel,16,DDR4,SSD,512GB,NVIDIA GeForce RTX 3050 4GB GDDR6,16,HD
laptopworld,Laptop Acer Gaming Nitro V 16 ProPanel ANV16-41-R6ZY NH.QP2SV.002 (Ryzen 5-8645HS | 16GB | 512GB | RTX 3050 | 16 inch WUXGA 165Hz | Win 11 | Đen),Laptop Acer,/laptop-acer-gaming-nitro-v-16-propanel-anv16-41-r6zy-nh-qp2sv-002,27490000.0,AMD Ryzen 58645HS ,AMD,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 3050 6GB GDDR6,16 ,IPS
laptopworld,Laptop Acer Gaming Nitro V 16 ProPanel ANV16-41-R7EN NH.QP2SV.004 (Ryzen 7-8845HS | 16GB | 512GB | RTX 3050 | 16 inch WUXGA 165Hz | Win 11 | Đen),Laptop Acer,/laptop-acer-gaming-nitro-v-16-propanel-anv16-41-r7en-nh-qp2sv-004,28790000.0,AMD Ryzen 78845HS ,AMD,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 3050 6GB GDDR6,16 ,IPS
laptopworld,Laptop Acer Gaming Nitro V 16 ProPanel ANV16-41-R36Y NH.QP1SV.004 (Ryzen 7-8845HS | 16GB | 512GB | RTX 4050 | 16 inch WUXGA 165Hz | Win 11 | Đen),Laptop Acer,/laptop-acer-gaming-nitro-v-16-propanel-anv16-41-r36y-nh-qp1sv-004,31990000.0,AMD Ryzen 78845HS ,AMD,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,16 ,IPS
laptopworld,Laptop Acer Gaming Nitro V 16 ProPanel ANV16-41-R6NA NH.QP0SV.001 (Ryzen 7-8845HS | 16GB | 512GB | RTX 4060 | 16 inch WUXGA 165Hz | Win 11 | Đen),Laptop Acer,/laptop-acer-gaming-nitro-v-16-propanel-anv16-41-r6na-nh-qp0sv-001,34990000.0,AMD Ryzen 78845HS ,AMD,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,16 ,IPS
laptopworld,"Laptop Dell Gaming G15 5535  (Ryzen™ 7-7840HS, Ram 16GB, 512GB SSD, RTX 4050 6GB, 15.6 inch FHD 165Hz, Win 11, Xám)",Laptop Dell,/laptop-dell-gaming-g15-5535-ryzen-7-7840hs-ram-16gb-512gb-ssd-rtx-4050-6gb-15-6-inch-fhd-165hz-win-11-xam,27990000.0,AMD Ryzen 77840HS ,AMD,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,15.6 ,HD
laptopworld,Laptop Lenovo LOQ 2024 15IRX9 (Core i5-13450HX | 12GB | 512GB | RTX 4050 6GB | 15.6 inch FHD 144Hz | Win 11 | Xám),Laptop Lenovo,/laptop-lenovo-loq-2024-15irx9-core-i5-13450hx-12gb-512gb-rtx-4050-6gb-15-6-inch-fhd-144hz-win-11-xam,25990000.0,Intel Core i513450HX ,Intel,12,DDR5,SSD,512GB, NVIDIA GeForce RTX 4050 6GB GDDR6,15.6,HD
laptopworld,Laptop MSI Stealth 16 Mercedes AMG Motorsport A1VGG 293VN (Ultra 9 185H | 32GB | 2TB | RTX 4070 8GB | 16 inch QHD+ | Win 11 | Xám),Laptop MSI,/laptop-msi-stealth-16-mercedes-amg-motorsport-a1vgg-293vn,70990000.0,Intel Core Ultra 9 185H ,Intel,32,DDR5,SSD,2TB,Nvidia Geforce RTX 4070 8GB GDDR6,16,HD
laptopworld,Máy chơi game Asus ROG Ally RC71L-NH019W (AMD Ryzen Z1 | 16GB | AMD Radeon | 512GB | 7.0 inch FHD IPS | Win 11),Máy,/may-choi-game-asus-rog-ally-rc71l-nh019w,12990000.0,AMD Ryzen Z1 ,AMD,16,DDR5,SSD,512GB,,7.0,HD
laptopworld,Laptop Asus ROG Flow Z13 GZ301VV-MU007W (Core™ i9-13900H | 16GB | 1TB | RTX™ 4060 8GB | 13.4inch QHD+ | Cảm ứng | Bút cảm ứng | Win 11 | Đen),Laptop Asus,/laptop-asus-rog-flow-z13-gz301vv-mu007w,57990000.0,Intel Core i913900H ,Intel,16,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,13.4,HD
laptopworld,Laptop Asus TUF Gaming F15 FX507VU-LP315W (Core i7-13620H | 16GB | 512GB | RTX 4050 | 15.6 inch FHD | Win 11 | Xám),Laptop Asus,/laptop-asus-tuf-gaming-f15-fx507vu-lp315w,29990000.0,Intel Core i713620H ,Intel,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6 140W TGP,15.6 ,HD
laptopworld,Laptop Asus TUF Gaming A15 FA507NVR-LP091W (Ryzen™ 7-7435HS | 16GB | 512GB | RTX 4060 8GB | 15.6inch FHD 144Hz | Win 11 | Xám),Laptop Asus,/laptop-asus-tuf-gaming-a15-fa507nvr-lp091w,30990000.0,AMD Ryzen 77435HS ,AMD,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,15.6 ,HD
laptopworld,"Laptop Acer Predator Helios Neo PHN16-72-76RH (Core i7-14700HX, Ram 16GB, 1TB SSD, RTX 4060 8GB, 16inch 2.5K 240Hz)",Laptop Acer,/laptop-acer-predator-helios-neo-phn16-72-76rh,36990000.0,Intel Core i714700HX ,Intel,16,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,16 ,IPS
laptopworld,"Laptop Dell Gaming G15 5530 (Core i5-13450HX, Ram 16GB, 512GB SSD, RTX 4050, 15.6 inch FHD 165Hz, Win 11, Đen)",Laptop Dell,/laptop-dell-gaming-g15-5530-core-i5-13450hx-ram-16gb-512gb-ssd-rtx-4050-15-6-inch-fhd-165hz-win-11-den,26990000.0,Intel Core i513450HX ,Intel,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,15.6,HD
laptopworld,Laptop Asus TUF Gaming A15 FA507NVR-LP007W (Ryzen™ 7-7435HS | 16GB | 512GB | RTX 4060 8GB | 15.6inch FHD 144Hz | Win 11 | Xám),Laptop Asus,/laptop-asus-tuf-gaming-a15-fa507nvr-lp007w,30490000.0,AMD Ryzen 77435HS ,AMD,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,15.6 ,HD
laptopworld,"Laptop Acer Nitro V ANV15-51-789J (Core i7-13620H, Ram 16GB, 512GB SSD, RTX 4060 8GB, 15.6 inch FHD 144Hz, Win 11, Black)",Laptop Acer,/laptop-acer-nitro-v-anv15-51-789j,26990000.0,Intel Core i713620H ,Intel,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,15.6 ,HD
laptopworld,Laptop Acer Gaming Aspire 5 A515-58GM-53CM NX.KW1SV.003 (Core i5-13420H | 32GB | 512GB | RTX 2050 4GB | 15.6 inch FHD 144Hz | Xám | Win 11),Laptop Acer,/laptop-acer-gaming-aspire-5-a515-58gm-53cm-nx-kw1sv-003,22990000.0,Intel Core i513420H ,Intel,32,DDR4,SSD,512GB,NVIDIA GeForce RTX 2050 4GB GDDR6,15.6,HD
laptopworld,Laptop Acer Gaming Nitro V 15 ProPanel ANV15-41-R7AP NH.QPGSV.002 (Ryzen™ 5-7535HS | 16GB | 512GB | RTX 2050 | 15.6 inch FHD 180Hz | Win 11 | Đen),Laptop Acer,/laptop-acer-gaming-nitro-v-15-propanel-anv15-41-r7ap-nh-qpgsv-002,22990000.0,AMD Ryzen 57535HS ,AMD,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 2050 4GB GDDR6,15.6 ,HD
laptopworld,Laptop Acer Predator Helios Neo 14 PHN14-51-99Y8 NH.QRPSV.001 (Ultra 9 185H | 32GB | 1TB |  RTX 4060 | 14.5inch WQXGA+ 165Hz | Win 11 | Đen),Laptop Acer,/laptop-acer-predator-helios-neo-14-phn14-51-99y8-nh-qrpsv-001,49990000.0,Intel Core Ultra 9 185H ,Intel,32,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,14.5,TFT
laptopworld,Laptop Acer Predator Helios Neo 14 PHN14-51-96HG NH.QRNSV.001 (Ultra 9 185H | 32GB | 1TB |  RTX 4070 | 14.5inch WQXGA 165Hz | Win 11 | Đen),Laptop Acer,/laptop-acer-predator-helios-neo-14-phn14-51-96hg-nh-qrnsv-001,59990000.0,Intel Core Ultra 9 185H ,Intel,32,DDR5,SSD,1TB,NVIDIA GeForce RTX 4070 8GB GDDR6,14.5,TFT
laptopworld,Laptop Acer Predator Helios Neo PHN16-72-950P NH.QNMSV.001 (Core i9-14900HX | 32GB | 1TB |  RTX 4070 | 16inch WQXGA 240Hz | Win 11 | Đen),Laptop Acer,/laptop-acer-predator-helios-neo-phn16-72-950p-nh-qnmsv-001,59900000.0,Intel Core i914900HX ,Intel,32,DDR5,SSD,1TB,NVIDIA GeForce RTX 4070 8GB GDDR6,16 ,IPS
laptopworld,"Laptop Asus ROG Strix G16 G614JI-N4125W (Core™ i7-13650HX | 16GB | 512GB | RTX 4070 8GB | 16inch QHD+, 240Hz | Win 11 | Xám)",Laptop Asus,/laptop-asus-rog-strix-g16-g614ji-n4125w,46990000.0,Intel Core i713650HX ,Intel,16,DDR5,SSD,512GB,NVIDIA GeForce RTX 4070 8GB GDDR6,16,HD
laptopworld,Máy chơi game ROG Ally X 2024,Máy,/may-choi-game-rog-ally-x-2024,,CPU:AMD Ryzen Z1 Extreme,AMD,,,,,,7,HD
laptopworld,Laptop HP Victus 16-r0230TX 9Q981PA (Core i7-13700H | 32GB | 512GB | RTX 3050 | 16.1inch FHD 144Hz | Win11 | Xanh),Laptop HP,/laptop-hp-victus-16-r0230tx-9q981pa,34190000.0,Intel Core i713700H ,Intel,32,DDR5,SSD,512GB,NVIDIA GeForce RTX 3050 6GB GDDR6,16.1,HD
laptopworld,Laptop HP Victus 16-r0215TX 9Q9B8PA (Core i7-13700H | 32GB | 512GB | RTX 3050 | 16.1inch FHD 144Hz | Win11 | Bạc),Laptop HP,/laptop-hp-victus-16-r0215tx-9q9b8pa,34190000.0,Intel Core i713700H ,Intel,32,DDR5,SSD,512GB,NVIDIA GeForce RTX 3050 6GB GDDR6,16.1,HD
laptopworld,Laptop HP Victus 16-r0225TX 9Q976PA (Core i7-13700H | 32GB | 512GB | RTX 4050 | 16.1inch FHD 144Hz | Win11 | Bạc),Laptop HP,/laptop-hp-victus-16-r0225tx-9q976pa,35490000.0,Intel Core i713700H ,Intel,32,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,16.1,HD
laptopworld,Laptop HP Victus 16-r0226TX 9Q977PA (Core i7-13700H | 32GB | 512GB | RTX 4050 | 16.1inch FHD 144Hz | Win11 | Xanh),Laptop HP,/laptop-hp-victus-16-r0226tx-9q977pa,35490000.0,Intel Core i713700H ,Intel,32,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,16.1,HD
laptopworld,Laptop HP Victus 16-r0224TX 9Q975PA (Core i7-13700H | 32GB | 512GB | RTX 4060 | 16.1inch FHD 144Hz | Win11 | Bạc),Laptop HP,/laptop-hp-victus-16-r0224tx-9q975pa,39890000.0,Intel Core i713700H ,Intel,32,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,16.1,HD
laptopworld,Laptop HP Victus 16-r0223TX 9Q974PA (Core i7-13700H | 32GB | 512GB | RTX 4070 | 16.1inch FHD 144Hz | Win11 | Bạc),Laptop HP,/laptop-hp-victus-16-r0223tx-9q974pa,45890000.0,Intel Core i713700H ,Intel,32,DDR5,SSD,512GB,NVIDIA GeForce RTX 4070 8GB GDDR6,16.1,HD
laptopworld,Laptop HP Victus 16-s0144AX 9Q991PA (Ryzen™ 5 7640HS | 32GB | 512GB | RTX 4050 6GB | 16.1 inch FHD 144Hz | Win 11 | Xanh ),Laptop HP,/laptop-hp-victus-16-s0144ax-9q991pa,36290000.0,AMD Ryzen 5 7640HS ,AMD,32,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,16.1,HD
laptopworld,Laptop HP Victus 16-s0143AX 9Q990PA (Ryzen™ 5 7640HS | 32GB | 512GB | RTX 4050 6GB | 16.1 inch FHD 144Hz | Win 11 | Bạc ),Laptop HP,/laptop-hp-victus-16-s0143ax-9q990pa,36290000.0,AMD Ryzen 5 7640HS ,AMD,32,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,16.1,HD
laptopworld,Laptop HP Victus 16-s0142AX 9Q989PA (Ryzen™ 5 7640HS | 32GB | 512GB | RTX 4060 8GB | 16.1 inch FHD 144Hz | Win 11 | Bạc ),Laptop HP,/laptop-hp-victus-16-s0142ax-9q989pa,38790000.0,AMD Ryzen 5 7640HS ,AMD,32,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,16.1,HD
laptopworld,Laptop HP Victus 16-s0136AX 9Q984PA (Ryzen™ 5 7640HS | 32GB | 512GB | RTX 3050 6GB | 16.1 inch FHD 144Hz | Win 11 | Bạc ),Laptop HP,/laptop-hp-victus-16-s0136ax-9q984pa,33790000.0,AMD Ryzen 5 7640HS ,AMD,32,DDR5,SSD,512GB,NVIDIA GeForce RTX 3050 6GB GDDR6,16.1,HD
